ID;Unidade Curricular;Semana do 1º Semestre;Semana do 2º Semestre;Curso;Semana do Ano;Turno;Turma;Inscritos no turno;Dia da semana;Hora início da aula;Hora fim da aula;Data da aula;Características da sala pedida para a aula;Sala atribuída à aula
140;Reporte Financeiro;13;-;LFC;49;M8642TP01;FCC2;35;Qua;09:30:00;11:00:00;30/11/2022;Sala de Aulas normal;C4.06
141;Reporte Financeiro;12;-;LFC;48;M8642TP01;FCC2;35;Qua;09:30:00;11:00:00;23/11/2022;Sala de Aulas normal;C4.06
142;Reporte Financeiro;11;-;LFC;47;M8642TP01;FCC2;35;Qua;09:30:00;11:00:00;16/11/2022;Sala de Aulas normal;C4.06
143;Reporte Financeiro;10;-;LFC;46;M8642TP01;FCC2;35;Qua;09:30:00;11:00:00;09/11/2022;Sala de Aulas normal;C4.06
144;Reporte Financeiro;9;-;LFC;45;M8642TP01;FCC2;35;Qua;09:30:00;11:00:00;02/11/2022;Sala de Aulas normal;C4.06
145;Reporte Financeiro;8;-;LFC;44;M8642TP01;FCC2;35;Qua;09:30:00;11:00:00;26/10/2022;Sala de Aulas normal;C4.06
146;Reporte Financeiro;7;-;LFC;43;M8642TP01;FCC2;35;Qua;09:30:00;11:00:00;19/10/2022;Sala de Aulas normal;C4.06
147;Reporte Financeiro;6;-;LFC;42;M8642TP01;FCC2;35;Qua;09:30:00;11:00:00;12/10/2022;Sala de Aulas normal;C4.06
148;Reporte Financeiro;4;-;LFC;40;M8642TP01;FCC2;35;Qua;09:30:00;11:00:00;28/09/2022;Sala de Aulas normal;C4.06
149;Reporte Financeiro;3;-;LFC;39;M8642TP01;FCC2;35;Qua;09:30:00;11:00:00;21/09/2022;Sala de Aulas normal;C4.06
150;Reporte Financeiro;2;-;LFC;38;M8642TP01;FCC2;35;Qua;09:30:00;11:00:00;14/09/2022;Sala de Aulas normal;C4.06
151;Competências, para A Prática do Serviço Social na Saúde;13;-;SSS;48;CPSSSTP01;PG SSS;17;Sex;18:00:00;20:00:00;25/11/2022;Não necessita de sala;
152;Competências, para A Prática do Serviço Social na Saúde;12;-;SSS;47;CPSSSTP01;PG SSS;17;Sex;18:00:00;20:00:00;18/11/2022;Não necessita de sala;
153;Competências, para A Prática do Serviço Social na Saúde;11;-;SSS;46;CPSSSTP01;PG SSS;17;Sex;18:00:00;20:00:00;11/11/2022;Não necessita de sala;
154;Competências, para A Prática do Serviço Social na Saúde;10;-;SSS;45;CPSSSTP01;PG SSS;17;Sex;18:00:00;20:00:00;04/11/2022;Não necessita de sala;
155;Competências, para A Prática do Serviço Social na Saúde;9;-;SSS;44;CPSSSTP01;PG SSS;17;Sex;18:00:00;20:00:00;28/10/2022;Não necessita de sala;
156;Competências, para A Prática do Serviço Social na Saúde;8;-;SSS;43;CPSSSTP01;PG SSS;17;Sex;18:00:00;20:00:00;21/10/2022;Não necessita de sala;
157;Competências, para A Prática do Serviço Social na Saúde;7;-;SSS;42;CPSSSTP01;PG SSS;17;Sex;18:00:00;20:00:00;14/10/2022;Não necessita de sala;
158;Competências, para A Prática do Serviço Social na Saúde;6;-;SSS;41;CPSSSTP01;PG SSS;17;Sex;18:00:00;20:00:00;07/10/2022;Não necessita de sala;
159;Competências, para A Prática do Serviço Social na Saúde;5;-;SSS;40;CPSSSTP01;PG SSS;17;Sex;18:00:00;20:00:00;30/09/2022;Não necessita de sala;
160;Competências, para A Prática do Serviço Social na Saúde;4;-;SSS;39;CPSSSTP01;PG SSS;17;Sex;18:00:00;20:00:00;23/09/2022;Não necessita de sala;
161;Gestão e Sistemas de Informação nas Organizações;14;-;LIGE, LIGE-PL;50;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;14:30:00;16:00:00;06/12/2022;Sala/anfiteatro aulas;Auditório 2
162;Gestão e Sistemas de Informação nas Organizações;13;-;LIGE, LIGE-PL;49;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;14:30:00;16:00:00;29/11/2022;Sala/anfiteatro aulas;Auditório 2
163;Gestão e Sistemas de Informação nas Organizações;12;-;LIGE, LIGE-PL;48;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;14:30:00;16:00:00;22/11/2022;Sala/anfiteatro aulas;Auditório 2
164;Gestão e Sistemas de Informação nas Organizações;11;-;LIGE, LIGE-PL;47;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;14:30:00;16:00:00;15/11/2022;Sala/anfiteatro aulas;Auditório 2
165;Gestão e Sistemas de Informação nas Organizações;10;-;LIGE, LIGE-PL;46;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;14:30:00;16:00:00;08/11/2022;Sala/anfiteatro aulas;Auditório 2
166;Gestão e Sistemas de Informação nas Organizações;8;-;LIGE, LIGE-PL;44;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;14:30:00;16:00:00;25/10/2022;Sala/anfiteatro aulas;Auditório 2
167;Gestão e Sistemas de Informação nas Organizações;7;-;LIGE, LIGE-PL;43;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;14:30:00;16:00:00;18/10/2022;Sala/anfiteatro aulas;Auditório 2
168;Gestão e Sistemas de Informação nas Organizações;6;-;LIGE, LIGE-PL;42;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;14:30:00;16:00:00;11/10/2022;Sala/anfiteatro aulas;Auditório 2
169;Gestão e Sistemas de Informação nas Organizações;5;-;LIGE, LIGE-PL;41;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;14:30:00;16:00:00;04/10/2022;Sala/anfiteatro aulas;Auditório 2
170;Gestão e Sistemas de Informação nas Organizações;4;-;LIGE, LIGE-PL;40;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;14:30:00;16:00:00;27/09/2022;Sala/anfiteatro aulas;Auditório 2
171;Gestão e Sistemas de Informação nas Organizações;3;-;LIGE, LIGE-PL;39;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;14:30:00;16:00:00;20/09/2022;Sala/anfiteatro aulas;Auditório 2
172;Gestão e Sistemas de Informação nas Organizações;2;-;LIGE, LIGE-PL;38;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;14:30:00;16:00:00;13/09/2022;Não necessita de sala;
173;Gestão e Sistemas de Informação nas Organizações;15;-;LIGE, LIGE-PL;51;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;16:00:00;17:30:00;14/12/2022;Sala/anfiteatro aulas;Auditório 2
174;Gestão e Sistemas de Informação nas Organizações;14;-;LIGE, LIGE-PL;50;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;16:00:00;17:30:00;07/12/2022;Sala/anfiteatro aulas;Auditório 2
175;Gestão e Sistemas de Informação nas Organizações;13;-;LIGE, LIGE-PL;49;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;16:00:00;17:30:00;30/11/2022;Sala/anfiteatro aulas;Auditório 2
176;Gestão e Sistemas de Informação nas Organizações;12;-;LIGE, LIGE-PL;48;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;16:00:00;17:30:00;23/11/2022;Sala/anfiteatro aulas;Auditório 2
177;Gestão e Sistemas de Informação nas Organizações;11;-;LIGE, LIGE-PL;47;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;16:00:00;17:30:00;16/11/2022;Sala/anfiteatro aulas;Auditório 2
178;Gestão e Sistemas de Informação nas Organizações;10;-;LIGE, LIGE-PL;46;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;16:00:00;17:30:00;09/11/2022;Sala/anfiteatro aulas;Auditório 2
179;Gestão e Sistemas de Informação nas Organizações;8;-;LIGE, LIGE-PL;44;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;16:00:00;17:30:00;26/10/2022;Sala/anfiteatro aulas;Auditório 2
180;Gestão e Sistemas de Informação nas Organizações;7;-;LIGE, LIGE-PL;43;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;16:00:00;17:30:00;19/10/2022;Sala/anfiteatro aulas;Auditório 2
181;Gestão e Sistemas de Informação nas Organizações;6;-;LIGE, LIGE-PL;42;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;16:00:00;17:30:00;12/10/2022;Sala/anfiteatro aulas;Auditório 2
182;Gestão e Sistemas de Informação nas Organizações;4;-;LIGE, LIGE-PL;40;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;16:00:00;17:30:00;28/09/2022;Sala/anfiteatro aulas;Auditório 2
183;Gestão e Sistemas de Informação nas Organizações;3;-;LIGE, LIGE-PL;39;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;16:00:00;17:30:00;21/09/2022;Sala/anfiteatro aulas;Auditório 2
184;Gestão e Sistemas de Informação nas Organizações;2;-;LIGE, LIGE-PL;38;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;16:00:00;17:30:00;14/09/2022;Não necessita de sala;
185;Métodos de Investigação em Ciências e Tecnologias da Informação;11;-;DCTI;47;MICTITP01;DCTI-A-1;20;Seg;18:00:00;19:30:00;14/11/2022;Sala Aulas Mestrado;C5.09
186;Métodos de Investigação em Ciências e Tecnologias da Informação;10;-;DCTI;46;MICTITP01;DCTI-A-1;20;Seg;18:00:00;19:30:00;07/11/2022;Sala Aulas Mestrado;C5.09
187;Métodos de Investigação em Ciências e Tecnologias da Informação;9;-;DCTI;45;MICTITP01;DCTI-A-1;20;Seg;18:00:00;19:30:00;31/10/2022;Sala Aulas Mestrado;C5.09
188;Métodos de Investigação em Ciências e Tecnologias da Informação;8;-;DCTI;44;MICTITP01;DCTI-A-1;20;Seg;18:00:00;19:30:00;24/10/2022;Sala Aulas Mestrado;C5.09
189;Métodos de Investigação em Ciências e Tecnologias da Informação;7;-;DCTI;43;MICTITP01;DCTI-A-1;20;Seg;18:00:00;19:30:00;17/10/2022;Sala Aulas Mestrado;C5.09
190;Métodos de Investigação em Ciências e Tecnologias da Informação;6;-;DCTI;42;MICTITP01;DCTI-A-1;20;Seg;18:00:00;19:30:00;10/10/2022;Sala Aulas Mestrado;C5.09
191;Métodos de Investigação em Ciências e Tecnologias da Informação;11;-;DCTI;47;MICTITP01;DCTI-A-1;20;Seg;19:30:00;21:00:00;14/11/2022;Sala Aulas Mestrado;C5.09
192;Métodos de Investigação em Ciências e Tecnologias da Informação;10;-;DCTI;46;MICTITP01;DCTI-A-1;20;Seg;19:30:00;21:00:00;07/11/2022;Sala Aulas Mestrado;C5.09
193;Métodos de Investigação em Ciências e Tecnologias da Informação;9;-;DCTI;45;MICTITP01;DCTI-A-1;20;Seg;19:30:00;21:00:00;31/10/2022;Sala Aulas Mestrado;C5.09
194;Métodos de Investigação em Ciências e Tecnologias da Informação;8;-;DCTI;44;MICTITP01;DCTI-A-1;20;Seg;19:30:00;21:00:00;24/10/2022;Sala Aulas Mestrado;C5.09
195;Métodos de Investigação em Ciências e Tecnologias da Informação;7;-;DCTI;43;MICTITP01;DCTI-A-1;20;Seg;19:30:00;21:00:00;17/10/2022;Sala Aulas Mestrado;C5.09
196;Métodos de Investigação em Ciências e Tecnologias da Informação;6;-;DCTI;42;MICTITP01;DCTI-A-1;20;Seg;19:30:00;21:00:00;10/10/2022;Sala Aulas Mestrado;C5.09
197;Análise de Dados para Business Intelligence;12;-;MSIAD;48;01113T01;MSIAD-A1;38;Seg;18:00:00;19:30:00;21/11/2022;BYOD (Bring Your Own Device);D1.09
198;Análise de Dados para Business Intelligence;11;-;MSIAD;47;01113T01;MSIAD-A1;38;Seg;18:00:00;19:30:00;14/11/2022;BYOD (Bring Your Own Device);D1.09
199;Análise de Dados para Business Intelligence;10;-;MSIAD;46;01113T01;MSIAD-A1;38;Seg;18:00:00;19:30:00;07/11/2022;BYOD (Bring Your Own Device);D1.09
200;Análise de Dados para Business Intelligence;9;-;MSIAD;45;01113T01;MSIAD-A1;38;Seg;18:00:00;19:30:00;31/10/2022;BYOD (Bring Your Own Device);D1.09
201;Análise de Dados para Business Intelligence;8;-;MSIAD;44;01113T01;MSIAD-A1;38;Seg;18:00:00;19:30:00;24/10/2022;BYOD (Bring Your Own Device);D1.09
202;Análise de Dados para Business Intelligence;7;-;MSIAD;43;01113T01;MSIAD-A1;38;Seg;18:00:00;19:30:00;17/10/2022;BYOD (Bring Your Own Device);D1.09
203;Teoria e História da Arquitetura II;14;-;MIA;50;THAIITP01;ARQ-B3, ARQ-B2, ARQ-B1;23;Seg;14:30:00;16:00:00;05/12/2022;Sala/anfiteatro aulas;2E07
204;Teoria e História da Arquitetura II;13;-;MIA;49;THAIITP01;ARQ-B3, ARQ-B2, ARQ-B1;23;Seg;14:30:00;16:00:00;28/11/2022;Sala/anfiteatro aulas;2E07
205;Teoria e História da Arquitetura II;12;-;MIA;48;THAIITP01;ARQ-B3, ARQ-B2, ARQ-B1;23;Seg;14:30:00;16:00:00;21/11/2022;Sala/anfiteatro aulas;2E07
206;Teoria e História da Arquitetura II;11;-;MIA;47;THAIITP01;ARQ-B3, ARQ-B2, ARQ-B1;23;Seg;14:30:00;16:00:00;14/11/2022;Sala/anfiteatro aulas;2E07
207;Teoria e História da Arquitetura II;10;-;MIA;46;THAIITP01;ARQ-B3, ARQ-B2, ARQ-B1;23;Seg;14:30:00;16:00:00;07/11/2022;Sala/anfiteatro aulas;2E07
208;Teoria e História da Arquitetura II;9;-;MIA;45;THAIITP01;ARQ-B3, ARQ-B2, ARQ-B1;23;Seg;14:30:00;16:00:00;31/10/2022;Sala/anfiteatro aulas;2E07
209;Teoria e História da Arquitetura II;8;-;MIA;44;THAIITP01;ARQ-B3, ARQ-B2, ARQ-B1;23;Seg;14:30:00;16:00:00;24/10/2022;Sala/anfiteatro aulas;2E07
210;Teoria e História da Arquitetura II;7;-;MIA;43;THAIITP01;ARQ-B3, ARQ-B2, ARQ-B1;23;Seg;14:30:00;16:00:00;17/10/2022;Sala/anfiteatro aulas;2E07
211;Teoria e História da Arquitetura II;6;-;MIA;42;THAIITP01;ARQ-B3, ARQ-B2, ARQ-B1;23;Seg;14:30:00;16:00:00;10/10/2022;Sala/anfiteatro aulas;2E07
212;Teoria e História da Arquitetura II;5;-;MIA;41;THAIITP01;ARQ-B3, ARQ-B2, ARQ-B1;23;Seg;14:30:00;16:00:00;03/10/2022;Sala/anfiteatro aulas;
213;Teoria e História da Arquitetura II;4;-;MIA;40;THAIITP01;ARQ-B3, ARQ-B2, ARQ-B1;23;Seg;14:30:00;16:00:00;26/09/2022;Sala/anfiteatro aulas;
214;Teoria e História da Arquitetura II;3;-;MIA;39;THAIITP01;ARQ-B3, ARQ-B2, ARQ-B1;23;Seg;14:30:00;16:00:00;19/09/2022;Sala/anfiteatro aulas;2E07
215;Electromagnetismo;13;-;LETI;48;L2101PL05;ET-B3, ET-B2, ET-B1;22;Sex;09:30:00;11:00:00;25/11/2022;Lab ISTA;C7.08
216;Electromagnetismo;11;-;LETI;46;L2101PL05;ET-B3, ET-B2, ET-B1;22;Sex;09:30:00;11:00:00;11/11/2022;Lab ISTA;C7.08
217;Electromagnetismo;9;-;LETI;44;L2101PL05;ET-B3, ET-B2, ET-B1;22;Sex;09:30:00;11:00:00;28/10/2022;Lab ISTA;C7.08
218;Electromagnetismo;7;-;LETI;42;L2101PL05;ET-B3, ET-B2, ET-B1;22;Sex;09:30:00;11:00:00;14/10/2022;Lab ISTA;C7.08
219;Electromagnetismo;13;-;LETI;48;L2101PL05;ET-B3, ET-B2, ET-B1;22;Sex;11:00:00;12:30:00;25/11/2022;Lab ISTA;C7.08
220;Electromagnetismo;11;-;LETI;46;L2101PL05;ET-B3, ET-B2, ET-B1;22;Sex;11:00:00;12:30:00;11/11/2022;Lab ISTA;C7.08
221;Electromagnetismo;9;-;LETI;44;L2101PL05;ET-B3, ET-B2, ET-B1;22;Sex;11:00:00;12:30:00;28/10/2022;Lab ISTA;C7.08
222;Electromagnetismo;7;-;LETI;42;L2101PL05;ET-B3, ET-B2, ET-B1;22;Sex;11:00:00;12:30:00;14/10/2022;Lab ISTA;C7.08
223;Análise e Avaliação Económica em Saúde;14;-;MGSS;49;03474TP02;MGSSA1;42;Sex;09:30:00;11:00:00;02/12/2022;Sala Aulas Mestrado;AA3.23
224;Análise e Avaliação Económica em Saúde;13;-;MGSS;48;03474TP02;MGSSA1;42;Sex;09:30:00;11:00:00;25/11/2022;Sala Aulas Mestrado;AA3.23
225;Análise e Avaliação Económica em Saúde;12;-;MGSS;47;03474TP02;MGSSA1;42;Sex;09:30:00;11:00:00;18/11/2022;Sala Aulas Mestrado;AA3.23
226;Análise e Avaliação Económica em Saúde;11;-;MGSS;46;03474TP02;MGSSA1;42;Sex;09:30:00;11:00:00;11/11/2022;Sala Aulas Mestrado;AA3.23
227;Análise e Avaliação Económica em Saúde;10;-;MGSS;45;03474TP02;MGSSA1;42;Sex;09:30:00;11:00:00;04/11/2022;Sala Aulas Mestrado;AA3.23
228;Análise e Avaliação Económica em Saúde;14;-;MGSS;49;03474TP02;MGSSA1;42;Sex;11:00:00;12:30:00;02/12/2022;Sala Aulas Mestrado;AA3.23
229;Análise e Avaliação Económica em Saúde;13;-;MGSS;48;03474TP02;MGSSA1;42;Sex;11:00:00;12:30:00;25/11/2022;Sala Aulas Mestrado;AA3.23
230;Análise e Avaliação Económica em Saúde;12;-;MGSS;47;03474TP02;MGSSA1;42;Sex;11:00:00;12:30:00;18/11/2022;Sala Aulas Mestrado;AA3.23
231;Análise e Avaliação Económica em Saúde;11;-;MGSS;46;03474TP02;MGSSA1;42;Sex;11:00:00;12:30:00;11/11/2022;Sala Aulas Mestrado;AA3.23
232;Análise e Avaliação Económica em Saúde;10;-;MGSS;45;03474TP02;MGSSA1;42;Sex;11:00:00;12:30:00;04/11/2022;Sala Aulas Mestrado;AA3.23
233;Electrónica Programada e Processamento Digital de Sinais;14;-;LETI;50;L2004TP02;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;58;Qua;13:00:00;14:30:00;07/12/2022;Sala de Aulas normal;C4.08
234;Electrónica Programada e Processamento Digital de Sinais;13;-;LETI;49;L2004TP02;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;58;Qua;13:00:00;14:30:00;30/11/2022;Sala de Aulas normal;C4.08
235;Electrónica Programada e Processamento Digital de Sinais;12;-;LETI;48;L2004TP02;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;58;Qua;13:00:00;14:30:00;23/11/2022;Sala de Aulas normal;C4.08
236;Electrónica Programada e Processamento Digital de Sinais;11;-;LETI;47;L2004TP02;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;58;Qua;13:00:00;14:30:00;16/11/2022;Sala de Aulas normal;C4.08
237;Electrónica Programada e Processamento Digital de Sinais;10;-;LETI;46;L2004TP02;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;58;Qua;13:00:00;14:30:00;09/11/2022;Sala de Aulas normal;C4.08
238;Electrónica Programada e Processamento Digital de Sinais;9;-;LETI;45;L2004TP02;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;58;Qua;13:00:00;14:30:00;02/11/2022;Sala de Aulas normal;C4.08
239;Electrónica Programada e Processamento Digital de Sinais;8;-;LETI;44;L2004TP02;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;58;Qua;13:00:00;14:30:00;26/10/2022;Sala de Aulas normal;C4.08
240;Electrónica Programada e Processamento Digital de Sinais;7;-;LETI;43;L2004TP02;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;58;Qua;13:00:00;14:30:00;19/10/2022;Sala de Aulas normal;C4.08
241;Electrónica Programada e Processamento Digital de Sinais;6;-;LETI;42;L2004TP02;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;58;Qua;13:00:00;14:30:00;12/10/2022;Sala de Aulas normal;C4.08
242;Electrónica Programada e Processamento Digital de Sinais;4;-;LETI;40;L2004TP02;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;58;Qua;13:00:00;14:30:00;28/09/2022;Sala de Aulas normal;C4.08
243;Electrónica Programada e Processamento Digital de Sinais;3;-;LETI;39;L2004TP02;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;58;Qua;13:00:00;14:30:00;21/09/2022;Sala de Aulas normal;C4.08
244;Electrónica Programada e Processamento Digital de Sinais;2;-;LETI;38;L2004TP02;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;58;Qua;13:00:00;14:30:00;14/09/2022;Sala de Aulas normal;C4.08
245;Contabilidade Avançada;6;-;MG;41;M8488TP01;MGA2;47;Sex;11:00:00;12:30:00;07/10/2022;Sala Aulas Mestrado;B2.02
246;Contabilidade Avançada;6;-;MG;41;M8488TP01;MGA2;47;Sex;09:30:00;11:00:00;07/10/2022;Sala Aulas Mestrado;B2.02
247;Contabilidade Avançada;6;-;MG;42;M8488TP01;MGA2;47;Qua;11:00:00;12:30:00;12/10/2022;Sala Aulas Mestrado;B2.02
248;Contabilidade Avançada;4;-;MG;40;M8488TP01;MGA2;47;Qua;11:00:00;12:30:00;28/09/2022;Sala Aulas Mestrado;B2.02
249;Contabilidade Avançada;3;-;MG;39;M8488TP01;MGA2;47;Qua;11:00:00;12:30:00;21/09/2022;Sala Aulas Mestrado;B2.02
250;Contabilidade Avançada;2;-;MG;38;M8488TP01;MGA2;47;Qua;11:00:00;12:30:00;14/09/2022;Sala Aulas Mestrado;B2.02
251;Contabilidade Avançada;6;-;MG;42;M8488TP01;MGA2;47;Qua;09:30:00;11:00:00;12/10/2022;Sala Aulas Mestrado;B2.02
252;Contabilidade Avançada;4;-;MG;40;M8488TP01;MGA2;47;Qua;09:30:00;11:00:00;28/09/2022;Sala Aulas Mestrado;B2.02
253;Contabilidade Avançada;3;-;MG;39;M8488TP01;MGA2;47;Qua;09:30:00;11:00:00;21/09/2022;Sala Aulas Mestrado;B2.02
254;Contabilidade Avançada;2;-;MG;38;M8488TP01;MGA2;47;Qua;09:30:00;11:00:00;14/09/2022;Sala Aulas Mestrado;B2.02
255;Contabilidade Avançada;6;-;MG;42;M8488TP01;MGA2;47;Seg;09:30:00;11:00:00;10/10/2022;Sala Aulas Mestrado;B2.02
256;Contabilidade Avançada;5;-;MG;41;M8488TP01;MGA2;47;Seg;09:30:00;11:00:00;03/10/2022;Sala Aulas Mestrado;B2.02
257;Contabilidade Avançada;4;-;MG;40;M8488TP01;MGA2;47;Seg;09:30:00;11:00:00;26/09/2022;Sala Aulas Mestrado;B2.02
258;Contabilidade Avançada;3;-;MG;39;M8488TP01;MGA2;47;Seg;09:30:00;11:00:00;19/09/2022;Sala Aulas Mestrado;B2.02
259;Contabilidade Avançada;2;-;MG;38;M8488TP01;MGA2;47;Seg;09:30:00;11:00:00;12/09/2022;Sala Aulas Mestrado;B2.02
260;Contabilidade Avançada;6;-;MG;42;M8488TP01;MGA2;47;Seg;11:00:00;12:30:00;10/10/2022;Sala Aulas Mestrado;B2.02
261;Contabilidade Avançada;5;-;MG;41;M8488TP01;MGA2;47;Seg;11:00:00;12:30:00;03/10/2022;Sala Aulas Mestrado;B2.02
262;Contabilidade Avançada;4;-;MG;40;M8488TP01;MGA2;47;Seg;11:00:00;12:30:00;26/09/2022;Sala Aulas Mestrado;B2.02
263;Contabilidade Avançada;3;-;MG;39;M8488TP01;MGA2;47;Seg;11:00:00;12:30:00;19/09/2022;Sala Aulas Mestrado;B2.02
264;Contabilidade Avançada;2;-;MG;38;M8488TP01;MGA2;47;Seg;11:00:00;12:30:00;12/09/2022;Sala Aulas Mestrado;B2.02
265;Igualdade de Género e Diversidade - Iniciação;8;-;CT;44;IGD-ITP02;CI-CT-02;28;Seg;14:30:00;15:30:00;24/10/2022;Sala de Aulas normal;AA2.26
266;Igualdade de Género e Diversidade - Iniciação;7;-;CT;43;IGD-ITP02;CI-CT-02;28;Seg;14:30:00;17:30:00;17/10/2022;Sala de Aulas normal;AA2.26
267;Igualdade de Género e Diversidade - Iniciação;6;-;CT;42;IGD-ITP02;CI-CT-02;28;Seg;14:30:00;17:30:00;10/10/2022;Sala de Aulas normal;AA2.26
268;Igualdade de Género e Diversidade - Iniciação;5;-;CT;41;IGD-ITP02;CI-CT-02;28;Seg;14:30:00;17:30:00;03/10/2022;Sala de Aulas normal;AA2.26
269;Economia da Organização Industrial;14;-;LE;50;L5014PL02;EC2, EC3.1;37;Qua;11:00:00;12:30:00;07/12/2022;Sala de Aulas normal;2E05
