ID;Curso;Semana do 1º Semestre;Semana do 2º Semestre;Semana do Ano;Unidade Curricular;Turno;Turma;Inscritos no turno;Dia da semana;Hora início da aula;Hora fim da aula;Data da aula;Características da sala pedida para a aula;Sala atribuída à aula
140;LFC;13;-;49;Reporte Financeiro;M8642TP01;FCC2;35;Qua;09:30:00;11:00:00;30/11/2022;Sala de Aulas normal;C4.06
141;LFC;12;-;48;Reporte Financeiro;M8642TP01;FCC2;35;Qua;09:30:00;11:00:00;23/11/2022;Sala de Aulas normal;C4.06
142;LFC;11;-;47;Reporte Financeiro;M8642TP01;FCC2;35;Qua;09:30:00;11:00:00;16/11/2022;Sala de Aulas normal;C4.06
143;LFC;10;-;46;Reporte Financeiro;M8642TP01;FCC2;35;Qua;09:30:00;11:00:00;09/11/2022;Sala de Aulas normal;C4.06
144;LFC;9;-;45;Reporte Financeiro;M8642TP01;FCC2;35;Qua;09:30:00;11:00:00;02/11/2022;Sala de Aulas normal;C4.06
145;LFC;8;-;44;Reporte Financeiro;M8642TP01;FCC2;35;Qua;09:30:00;11:00:00;26/10/2022;Sala de Aulas normal;C4.06
146;LFC;7;-;43;Reporte Financeiro;M8642TP01;FCC2;35;Qua;09:30:00;11:00:00;19/10/2022;Sala de Aulas normal;C4.06
147;LFC;6;-;42;Reporte Financeiro;M8642TP01;FCC2;35;Qua;09:30:00;11:00:00;12/10/2022;Sala de Aulas normal;C4.06
148;LFC;4;-;40;Reporte Financeiro;M8642TP01;FCC2;35;Qua;09:30:00;11:00:00;28/09/2022;Sala de Aulas normal;C4.06
149;LFC;3;-;39;Reporte Financeiro;M8642TP01;FCC2;35;Qua;09:30:00;11:00:00;21/09/2022;Sala de Aulas normal;C4.06
150;LFC;2;-;38;Reporte Financeiro;M8642TP01;FCC2;35;Qua;09:30:00;11:00:00;14/09/2022;Sala de Aulas normal;C4.06
151;SSS;13;-;48;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;Sex;18:00:00;20:00:00;25/11/2022;Não necessita de sala;
152;SSS;12;-;47;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;Sex;18:00:00;20:00:00;18/11/2022;Não necessita de sala;
153;SSS;11;-;46;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;Sex;18:00:00;20:00:00;11/11/2022;Não necessita de sala;
154;SSS;10;-;45;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;Sex;18:00:00;20:00:00;04/11/2022;Não necessita de sala;
155;SSS;9;-;44;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;Sex;18:00:00;20:00:00;28/10/2022;Não necessita de sala;
156;SSS;8;-;43;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;Sex;18:00:00;20:00:00;21/10/2022;Não necessita de sala;
157;SSS;7;-;42;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;Sex;18:00:00;20:00:00;14/10/2022;Não necessita de sala;
158;SSS;6;-;41;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;Sex;18:00:00;20:00:00;07/10/2022;Não necessita de sala;
159;SSS;5;-;40;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;Sex;18:00:00;20:00:00;30/09/2022;Não necessita de sala;
160;SSS;4;-;39;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;Sex;18:00:00;20:00:00;23/09/2022;Não necessita de sala;
161;LIGE, LIGE-PL;14;-;50;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;14:30:00;16:00:00;06/12/2022;Sala/anfiteatro aulas;Auditório 2
162;LIGE, LIGE-PL;13;-;49;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;14:30:00;16:00:00;29/11/2022;Sala/anfiteatro aulas;Auditório 2
163;LIGE, LIGE-PL;12;-;48;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;14:30:00;16:00:00;22/11/2022;Sala/anfiteatro aulas;Auditório 2
164;LIGE, LIGE-PL;11;-;47;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;14:30:00;16:00:00;15/11/2022;Sala/anfiteatro aulas;Auditório 2
165;LIGE, LIGE-PL;10;-;46;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;14:30:00;16:00:00;08/11/2022;Sala/anfiteatro aulas;Auditório 2
166;LIGE, LIGE-PL;8;-;44;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;14:30:00;16:00:00;25/10/2022;Sala/anfiteatro aulas;Auditório 2
167;LIGE, LIGE-PL;7;-;43;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;14:30:00;16:00:00;18/10/2022;Sala/anfiteatro aulas;Auditório 2
168;LIGE, LIGE-PL;6;-;42;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;14:30:00;16:00:00;11/10/2022;Sala/anfiteatro aulas;Auditório 2
169;LIGE, LIGE-PL;5;-;41;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;14:30:00;16:00:00;04/10/2022;Sala/anfiteatro aulas;Auditório 2
170;LIGE, LIGE-PL;4;-;40;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;14:30:00;16:00:00;27/09/2022;Sala/anfiteatro aulas;Auditório 2
171;LIGE, LIGE-PL;3;-;39;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;14:30:00;16:00:00;20/09/2022;Sala/anfiteatro aulas;Auditório 2
172;LIGE, LIGE-PL;2;-;38;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;14:30:00;16:00:00;13/09/2022;Não necessita de sala;
173;LIGE, LIGE-PL;15;-;51;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;16:00:00;17:30:00;14/12/2022;Sala/anfiteatro aulas;Auditório 2
174;LIGE, LIGE-PL;14;-;50;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;16:00:00;17:30:00;07/12/2022;Sala/anfiteatro aulas;Auditório 2
175;LIGE, LIGE-PL;13;-;49;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;16:00:00;17:30:00;30/11/2022;Sala/anfiteatro aulas;Auditório 2
176;LIGE, LIGE-PL;12;-;48;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;16:00:00;17:30:00;23/11/2022;Sala/anfiteatro aulas;Auditório 2
177;LIGE, LIGE-PL;11;-;47;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;16:00:00;17:30:00;16/11/2022;Sala/anfiteatro aulas;Auditório 2
178;LIGE, LIGE-PL;10;-;46;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;16:00:00;17:30:00;09/11/2022;Sala/anfiteatro aulas;Auditório 2
179;LIGE, LIGE-PL;8;-;44;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;16:00:00;17:30:00;26/10/2022;Sala/anfiteatro aulas;Auditório 2
180;LIGE, LIGE-PL;7;-;43;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;16:00:00;17:30:00;19/10/2022;Sala/anfiteatro aulas;Auditório 2
181;LIGE, LIGE-PL;6;-;42;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;16:00:00;17:30:00;12/10/2022;Sala/anfiteatro aulas;Auditório 2
182;LIGE, LIGE-PL;4;-;40;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;16:00:00;17:30:00;28/09/2022;Sala/anfiteatro aulas;Auditório 2
183;LIGE, LIGE-PL;3;-;39;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;16:00:00;17:30:00;21/09/2022;Sala/anfiteatro aulas;Auditório 2
184;LIGE, LIGE-PL;2;-;38;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;16:00:00;17:30:00;14/09/2022;Não necessita de sala;
185;DCTI;11;-;47;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;Seg;18:00:00;19:30:00;14/11/2022;Sala Aulas Mestrado;C5.09
186;DCTI;10;-;46;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;Seg;18:00:00;19:30:00;07/11/2022;Sala Aulas Mestrado;C5.09
187;DCTI;9;-;45;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;Seg;18:00:00;19:30:00;31/10/2022;Sala Aulas Mestrado;C5.09
188;DCTI;8;-;44;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;Seg;18:00:00;19:30:00;24/10/2022;Sala Aulas Mestrado;C5.09
189;DCTI;7;-;43;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;Seg;18:00:00;19:30:00;17/10/2022;Sala Aulas Mestrado;C5.09
190;DCTI;6;-;42;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;Seg;18:00:00;19:30:00;10/10/2022;Sala Aulas Mestrado;C5.09
191;DCTI;11;-;47;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;Seg;19:30:00;21:00:00;14/11/2022;Sala Aulas Mestrado;C5.09
192;DCTI;10;-;46;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;Seg;19:30:00;21:00:00;07/11/2022;Sala Aulas Mestrado;C5.09
193;DCTI;9;-;45;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;Seg;19:30:00;21:00:00;31/10/2022;Sala Aulas Mestrado;C5.09
194;DCTI;8;-;44;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;Seg;19:30:00;21:00:00;24/10/2022;Sala Aulas Mestrado;C5.09
195;DCTI;7;-;43;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;Seg;19:30:00;21:00:00;17/10/2022;Sala Aulas Mestrado;C5.09
196;DCTI;6;-;42;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;Seg;19:30:00;21:00:00;10/10/2022;Sala Aulas Mestrado;C5.09
197;MSIAD;12;-;48;Análise de Dados para Business Intelligence;01113T01;MSIAD-A1;38;Seg;18:00:00;19:30:00;21/11/2022;BYOD (Bring Your Own Device);D1.09
198;MSIAD;11;-;47;Análise de Dados para Business Intelligence;01113T01;MSIAD-A1;38;Seg;18:00:00;19:30:00;14/11/2022;BYOD (Bring Your Own Device);D1.09
199;MSIAD;10;-;46;Análise de Dados para Business Intelligence;01113T01;MSIAD-A1;38;Seg;18:00:00;19:30:00;07/11/2022;BYOD (Bring Your Own Device);D1.09
200;MSIAD;9;-;45;Análise de Dados para Business Intelligence;01113T01;MSIAD-A1;38;Seg;18:00:00;19:30:00;31/10/2022;BYOD (Bring Your Own Device);D1.09
201;MSIAD;8;-;44;Análise de Dados para Business Intelligence;01113T01;MSIAD-A1;38;Seg;18:00:00;19:30:00;24/10/2022;BYOD (Bring Your Own Device);D1.09
202;MSIAD;7;-;43;Análise de Dados para Business Intelligence;01113T01;MSIAD-A1;38;Seg;18:00:00;19:30:00;17/10/2022;BYOD (Bring Your Own Device);D1.09
203;MIA;14;-;50;Teoria e História da Arquitetura II;THAIITP01;ARQ-B3, ARQ-B2, ARQ-B1;23;Seg;14:30:00;16:00:00;05/12/2022;Sala/anfiteatro aulas;2E07
204;MIA;13;-;49;Teoria e História da Arquitetura II;THAIITP01;ARQ-B3, ARQ-B2, ARQ-B1;23;Seg;14:30:00;16:00:00;28/11/2022;Sala/anfiteatro aulas;2E07
205;MIA;12;-;48;Teoria e História da Arquitetura II;THAIITP01;ARQ-B3, ARQ-B2, ARQ-B1;23;Seg;14:30:00;16:00:00;21/11/2022;Sala/anfiteatro aulas;2E07
206;MIA;11;-;47;Teoria e História da Arquitetura II;THAIITP01;ARQ-B3, ARQ-B2, ARQ-B1;23;Seg;14:30:00;16:00:00;14/11/2022;Sala/anfiteatro aulas;2E07
207;MIA;10;-;46;Teoria e História da Arquitetura II;THAIITP01;ARQ-B3, ARQ-B2, ARQ-B1;23;Seg;14:30:00;16:00:00;07/11/2022;Sala/anfiteatro aulas;2E07
208;MIA;9;-;45;Teoria e História da Arquitetura II;THAIITP01;ARQ-B3, ARQ-B2, ARQ-B1;23;Seg;14:30:00;16:00:00;31/10/2022;Sala/anfiteatro aulas;2E07
209;MIA;8;-;44;Teoria e História da Arquitetura II;THAIITP01;ARQ-B3, ARQ-B2, ARQ-B1;23;Seg;14:30:00;16:00:00;24/10/2022;Sala/anfiteatro aulas;2E07
210;MIA;7;-;43;Teoria e História da Arquitetura II;THAIITP01;ARQ-B3, ARQ-B2, ARQ-B1;23;Seg;14:30:00;16:00:00;17/10/2022;Sala/anfiteatro aulas;2E07
211;MIA;6;-;42;Teoria e História da Arquitetura II;THAIITP01;ARQ-B3, ARQ-B2, ARQ-B1;23;Seg;14:30:00;16:00:00;10/10/2022;Sala/anfiteatro aulas;2E07
212;MIA;5;-;41;Teoria e História da Arquitetura II;THAIITP01;ARQ-B3, ARQ-B2, ARQ-B1;23;Seg;14:30:00;16:00:00;03/10/2022;Sala/anfiteatro aulas;
213;MIA;4;-;40;Teoria e História da Arquitetura II;THAIITP01;ARQ-B3, ARQ-B2, ARQ-B1;23;Seg;14:30:00;16:00:00;26/09/2022;Sala/anfiteatro aulas;
214;MIA;3;-;39;Teoria e História da Arquitetura II;THAIITP01;ARQ-B3, ARQ-B2, ARQ-B1;23;Seg;14:30:00;16:00:00;19/09/2022;Sala/anfiteatro aulas;2E07
215;LETI;13;-;48;Electromagnetismo;L2101PL05;ET-B3, ET-B2, ET-B1;22;Sex;09:30:00;11:00:00;25/11/2022;Lab ISTA;C7.08
216;LETI;11;-;46;Electromagnetismo;L2101PL05;ET-B3, ET-B2, ET-B1;22;Sex;09:30:00;11:00:00;11/11/2022;Lab ISTA;C7.08
217;LETI;9;-;44;Electromagnetismo;L2101PL05;ET-B3, ET-B2, ET-B1;22;Sex;09:30:00;11:00:00;28/10/2022;Lab ISTA;C7.08
218;LETI;7;-;42;Electromagnetismo;L2101PL05;ET-B3, ET-B2, ET-B1;22;Sex;09:30:00;11:00:00;14/10/2022;Lab ISTA;C7.08
219;LETI;13;-;48;Electromagnetismo;L2101PL05;ET-B3, ET-B2, ET-B1;22;Sex;11:00:00;12:30:00;25/11/2022;Lab ISTA;C7.08
220;LETI;11;-;46;Electromagnetismo;L2101PL05;ET-B3, ET-B2, ET-B1;22;Sex;11:00:00;12:30:00;11/11/2022;Lab ISTA;C7.08
221;LETI;9;-;44;Electromagnetismo;L2101PL05;ET-B3, ET-B2, ET-B1;22;Sex;11:00:00;12:30:00;28/10/2022;Lab ISTA;C7.08
222;LETI;7;-;42;Electromagnetismo;L2101PL05;ET-B3, ET-B2, ET-B1;22;Sex;11:00:00;12:30:00;14/10/2022;Lab ISTA;C7.08
223;MGSS;14;-;49;Análise e Avaliação Económica em Saúde;03474TP02;MGSSA1;42;Sex;09:30:00;11:00:00;02/12/2022;Sala Aulas Mestrado;AA3.23
224;MGSS;13;-;48;Análise e Avaliação Económica em Saúde;03474TP02;MGSSA1;42;Sex;09:30:00;11:00:00;25/11/2022;Sala Aulas Mestrado;AA3.23
225;MGSS;12;-;47;Análise e Avaliação Económica em Saúde;03474TP02;MGSSA1;42;Sex;09:30:00;11:00:00;18/11/2022;Sala Aulas Mestrado;AA3.23
226;MGSS;11;-;46;Análise e Avaliação Económica em Saúde;03474TP02;MGSSA1;42;Sex;09:30:00;11:00:00;11/11/2022;Sala Aulas Mestrado;AA3.23
227;MGSS;10;-;45;Análise e Avaliação Económica em Saúde;03474TP02;MGSSA1;42;Sex;09:30:00;11:00:00;04/11/2022;Sala Aulas Mestrado;AA3.23
228;MGSS;14;-;49;Análise e Avaliação Económica em Saúde;03474TP02;MGSSA1;42;Sex;11:00:00;12:30:00;02/12/2022;Sala Aulas Mestrado;AA3.23
229;MGSS;13;-;48;Análise e Avaliação Económica em Saúde;03474TP02;MGSSA1;42;Sex;11:00:00;12:30:00;25/11/2022;Sala Aulas Mestrado;AA3.23
230;MGSS;12;-;47;Análise e Avaliação Económica em Saúde;03474TP02;MGSSA1;42;Sex;11:00:00;12:30:00;18/11/2022;Sala Aulas Mestrado;AA3.23
231;MGSS;11;-;46;Análise e Avaliação Económica em Saúde;03474TP02;MGSSA1;42;Sex;11:00:00;12:30:00;11/11/2022;Sala Aulas Mestrado;AA3.23
232;MGSS;10;-;45;Análise e Avaliação Económica em Saúde;03474TP02;MGSSA1;42;Sex;11:00:00;12:30:00;04/11/2022;Sala Aulas Mestrado;AA3.23
233;LETI;14;-;50;Electrónica Programada e Processamento Digital de Sinais;L2004TP02;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;58;Qua;13:00:00;14:30:00;07/12/2022;Sala de Aulas normal;C4.08
234;LETI;13;-;49;Electrónica Programada e Processamento Digital de Sinais;L2004TP02;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;58;Qua;13:00:00;14:30:00;30/11/2022;Sala de Aulas normal;C4.08
235;LETI;12;-;48;Electrónica Programada e Processamento Digital de Sinais;L2004TP02;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;58;Qua;13:00:00;14:30:00;23/11/2022;Sala de Aulas normal;C4.08
236;LETI;11;-;47;Electrónica Programada e Processamento Digital de Sinais;L2004TP02;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;58;Qua;13:00:00;14:30:00;16/11/2022;Sala de Aulas normal;C4.08
237;LETI;10;-;46;Electrónica Programada e Processamento Digital de Sinais;L2004TP02;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;58;Qua;13:00:00;14:30:00;09/11/2022;Sala de Aulas normal;C4.08
238;LETI;9;-;45;Electrónica Programada e Processamento Digital de Sinais;L2004TP02;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;58;Qua;13:00:00;14:30:00;02/11/2022;Sala de Aulas normal;C4.08
239;LETI;8;-;44;Electrónica Programada e Processamento Digital de Sinais;L2004TP02;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;58;Qua;13:00:00;14:30:00;26/10/2022;Sala de Aulas normal;C4.08
240;LETI;7;-;43;Electrónica Programada e Processamento Digital de Sinais;L2004TP02;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;58;Qua;13:00:00;14:30:00;19/10/2022;Sala de Aulas normal;C4.08
241;LETI;6;-;42;Electrónica Programada e Processamento Digital de Sinais;L2004TP02;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;58;Qua;13:00:00;14:30:00;12/10/2022;Sala de Aulas normal;C4.08
242;LETI;4;-;40;Electrónica Programada e Processamento Digital de Sinais;L2004TP02;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;58;Qua;13:00:00;14:30:00;28/09/2022;Sala de Aulas normal;C4.08
243;LETI;3;-;39;Electrónica Programada e Processamento Digital de Sinais;L2004TP02;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;58;Qua;13:00:00;14:30:00;21/09/2022;Sala de Aulas normal;C4.08
244;LETI;2;-;38;Electrónica Programada e Processamento Digital de Sinais;L2004TP02;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;58;Qua;13:00:00;14:30:00;14/09/2022;Sala de Aulas normal;C4.08
245;MG;6;-;41;Contabilidade Avançada;M8488TP01;MGA2;47;Sex;11:00:00;12:30:00;07/10/2022;Sala Aulas Mestrado;B2.02
246;MG;6;-;41;Contabilidade Avançada;M8488TP01;MGA2;47;Sex;09:30:00;11:00:00;07/10/2022;Sala Aulas Mestrado;B2.02
247;MG;6;-;42;Contabilidade Avançada;M8488TP01;MGA2;47;Qua;11:00:00;12:30:00;12/10/2022;Sala Aulas Mestrado;B2.02
248;MG;4;-;40;Contabilidade Avançada;M8488TP01;MGA2;47;Qua;11:00:00;12:30:00;28/09/2022;Sala Aulas Mestrado;B2.02
249;MG;3;-;39;Contabilidade Avançada;M8488TP01;MGA2;47;Qua;11:00:00;12:30:00;21/09/2022;Sala Aulas Mestrado;B2.02
250;MG;2;-;38;Contabilidade Avançada;M8488TP01;MGA2;47;Qua;11:00:00;12:30:00;14/09/2022;Sala Aulas Mestrado;B2.02
251;MG;6;-;42;Contabilidade Avançada;M8488TP01;MGA2;47;Qua;09:30:00;11:00:00;12/10/2022;Sala Aulas Mestrado;B2.02
252;MG;4;-;40;Contabilidade Avançada;M8488TP01;MGA2;47;Qua;09:30:00;11:00:00;28/09/2022;Sala Aulas Mestrado;B2.02
253;MG;3;-;39;Contabilidade Avançada;M8488TP01;MGA2;47;Qua;09:30:00;11:00:00;21/09/2022;Sala Aulas Mestrado;B2.02
254;MG;2;-;38;Contabilidade Avançada;M8488TP01;MGA2;47;Qua;09:30:00;11:00:00;14/09/2022;Sala Aulas Mestrado;B2.02
255;MG;6;-;42;Contabilidade Avançada;M8488TP01;MGA2;47;Seg;09:30:00;11:00:00;10/10/2022;Sala Aulas Mestrado;B2.02
256;MG;5;-;41;Contabilidade Avançada;M8488TP01;MGA2;47;Seg;09:30:00;11:00:00;03/10/2022;Sala Aulas Mestrado;B2.02
257;MG;4;-;40;Contabilidade Avançada;M8488TP01;MGA2;47;Seg;09:30:00;11:00:00;26/09/2022;Sala Aulas Mestrado;B2.02
258;MG;3;-;39;Contabilidade Avançada;M8488TP01;MGA2;47;Seg;09:30:00;11:00:00;19/09/2022;Sala Aulas Mestrado;B2.02
259;MG;2;-;38;Contabilidade Avançada;M8488TP01;MGA2;47;Seg;09:30:00;11:00:00;12/09/2022;Sala Aulas Mestrado;B2.02
260;MG;6;-;42;Contabilidade Avançada;M8488TP01;MGA2;47;Seg;11:00:00;12:30:00;10/10/2022;Sala Aulas Mestrado;B2.02
261;MG;5;-;41;Contabilidade Avançada;M8488TP01;MGA2;47;Seg;11:00:00;12:30:00;03/10/2022;Sala Aulas Mestrado;B2.02
262;MG;4;-;40;Contabilidade Avançada;M8488TP01;MGA2;47;Seg;11:00:00;12:30:00;26/09/2022;Sala Aulas Mestrado;B2.02
263;MG;3;-;39;Contabilidade Avançada;M8488TP01;MGA2;47;Seg;11:00:00;12:30:00;19/09/2022;Sala Aulas Mestrado;B2.02
264;MG;2;-;38;Contabilidade Avançada;M8488TP01;MGA2;47;Seg;11:00:00;12:30:00;12/09/2022;Sala Aulas Mestrado;B2.02
265;CT;8;-;44;Igualdade de Género e Diversidade - Iniciação;IGD-ITP02;CI-CT-02;28;Seg;14:30:00;15:30:00;24/10/2022;Sala de Aulas normal;AA2.26
266;CT;7;-;43;Igualdade de Género e Diversidade - Iniciação;IGD-ITP02;CI-CT-02;28;Seg;14:30:00;17:30:00;17/10/2022;Sala de Aulas normal;AA2.26
267;CT;6;-;42;Igualdade de Género e Diversidade - Iniciação;IGD-ITP02;CI-CT-02;28;Seg;14:30:00;17:30:00;10/10/2022;Sala de Aulas normal;AA2.26
268;CT;5;-;41;Igualdade de Género e Diversidade - Iniciação;IGD-ITP02;CI-CT-02;28;Seg;14:30:00;17:30:00;03/10/2022;Sala de Aulas normal;AA2.26
269;LE;14;-;50;Economia da Organização Industrial;L5014PL02;EC2, EC3.1;37;Qua;11:00:00;12:30:00;07/12/2022;Sala de Aulas normal;2E05
